Type,ID,Name,Address,Category,Price,AreaCode,Dates,Description
Accommodation,2016440,베니키아 센트럴 호텔,경상남도 통영시 광도면 춘원2로 49-20 (광도면),Hotel,172000,36,N/A,N/A
Accommodation,143008,베니키아 스위스로젠 호텔,경상북도 경주시 보문로 465-37 (신평동) null,Hotel,163000,35,N/A,N/A
Accommodation,1937524,베니키아 월미도 더블리스 호텔,인천광역시 중구 월미로 266 (북성동1가),Hotel,175000,2,N/A,N/A
Accommodation,496396,베니키아 전주한성 호텔,전북특별자치도 전주시 완산구 전주객사5길 43-3 (고사동),Hotel,174000,37,N/A,N/A
Accommodation,2038553,베니키아 중문호텔,제주특별자치도 서귀포시 천제연로 166 (중문동),Hotel,176000,39,N/A,N/A
Accommodation,1491968,베니키아 천안호텔,충청남도 천안시 서북구 양지21길 42 null,B02010900,204000,34,N/A,N/A
Accommodation,1952929,베니키아 테크노밸리 호텔,대전광역시 유성구 테크노중앙로 57 null,Hotel,161000,3,N/A,N/A
Accommodation,1772807,베니키아 프리미어 동해보양온천 컨벤션호텔,강원특별자치도 동해시 동해대로 6285 (망상동) null,Hotel,206000,32,N/A,N/A
Accommodation,1962921,베니키아 프리미어 마리안느호텔,부산광역시 해운대구 해운대해변로 310 (중동),Hotel,58000,6,N/A,N/A
Accommodation,2392458,베니키아 프리미어 해운대 호텔,부산광역시 해운대구 해운대해변로 317 (중동),Hotel,191000,6,N/A,N/A
Accommodation,2010907,베니키아 프리미어 호텔 베르누이,서울특별시 구로구 경인로 229 (오류동),Hotel,85000,1,N/A,N/A
Accommodation,1742887,베니키아 호텔 비즈인,강원특별자치도 원주시 만대로 7-1 (무실동) null,Hotel,106000,32,N/A,N/A
Accommodation,1937080,베니키아 호텔 산과 바다 대포항,강원특별자치도 속초시 동해대로 3691 (대포동),Hotel,57000,32,N/A,N/A
Accommodation,1981890,베니키아 호텔 제주,제주특별자치도 제주시 애월읍 애월해안로 554-10 null,Hotel,98000,39,N/A,N/A
Accommodation,143129,베니키아 호텔 포항,경상북도 포항시 남구 중앙로 128 (해도동),Hotel,137000,35,N/A,N/A
Accommodation,3075633,베니키아더에이치호텔,경기도 화성시 남양읍 역골로 3-12 null,Hotel,181000,31,N/A,N/A
Accommodation,3083319,베니키아양산호텔,경상남도 양산시 동면 금오10길 51 null,Hotel,137000,36,N/A,N/A
Accommodation,1815097,베니키아호텔 여수,전라남도 여수시 시청서6길 19 null,Hotel,89000,38,N/A,N/A
Accommodation,3533137,베를리너 하우스,부산광역시 부산진구 전포대로224번길 26 (전포동) 2층,Camping,120000,6,N/A,N/A
Accommodation,3090853,메이플비치 골프&리조트,강원특별자치도 강릉시 강동면 염전길 255 null,Hotel,224000,32,N/A,N/A
Accommodation,2913782,메이플펜션,강원특별자치도 정선군 남면 자뭇골길 206 null,Guesthouse,70000,32,N/A,N/A
Accommodation,143066,메이필드호텔,서울특별시 강서구 방화대로21길 94 null,Hotel,70000,1,N/A,N/A
Accommodation,3533780,메인모텔,강원특별자치도 강릉시 옥계면 현내시장길 17 null,B02010900,85000,,N/A,N/A
Accommodation,142957,메종 글래드 제주,제주특별자치도 제주시 노연로 80 null,Hotel,98000,39,N/A,N/A
Accommodation,2488920,메종드메르,강원특별자치도 양양군 현남면 동해대로 694 null,B02010900,58000,32,N/A,N/A
Accommodation,142747,메트로호텔,서울특별시 중구 명동9가길 14 null,Hotel,66000,1,N/A,N/A
Accommodation,909862,멜로즈펜션,강원특별자치도 홍천군 서면 개야마을길 166 null,Guesthouse,210000,32,N/A,N/A
Accommodation,2706686,명동게스트하우스 꼬모,서울특별시 중구 퇴계로24길 12 (남산동3가),Camping,89000,1,N/A,N/A
Accommodation,2697379,명문가,전북특별자치도 전주시 완산구 오목대길 50-3 (교동),B02011600,175000,37,N/A,N/A
Accommodation,3102116,명보,경기도 고양시 일산동구 무궁화로75번길 6-13 (정발산동) null,Camping,151000,,N/A,N/A
Accommodation,138909,명성리조텔,인천광역시 옹진군 영흥면 영흥로722번길 39 null,Guesthouse,171000,2,N/A,N/A
Accommodation,770346,명암산채건강마을,충청북도 제천시 봉양읍 명암로 574 null,Guesthouse,227000,33,N/A,N/A
Accommodation,3469399,명지각,전북특별자치도 남원시 고샘길 57 (금동) null,Hotel,105000,37,N/A,N/A
Accommodation,2581865,명품무인호텔,전라남도 목포시 하당남부로51번길 14 1-3층(상동),B02010900,63000,38,N/A,N/A
Accommodation,2699607,모꼬지,전북특별자치도 전주시 완산구 향교길 124-6 (교동),B02011600,94000,37,N/A,N/A
Accommodation,2465875,모꼬지[한국관광 품질인증/Korea Quality],서울특별시 종로구 혜화로16길 13-6 null,B02011600,62000,1,N/A,N/A
Accommodation,3540321,모나리자모텔,강원특별자치도 강릉시 옥천로 72-7 (교동) null,B02010900,199000,32,N/A,N/A
Accommodation,3101931,모노홈 스튜디오,서울특별시 마포구 신촌로6길 17-6 (동교동) null,Guesthouse,167000,,N/A,N/A
Accommodation,2572851,모닝듀 게스트 하우스(모닝듀),부산광역시 동구 초량중로21번길 5-2 (초량동),Camping,181000,6,N/A,N/A
Accommodation,2380348,모던힐펜션,강원특별자치도 횡성군 둔내면 두원1길 20-7 null,Guesthouse,215000,32,N/A,N/A
Accommodation,3533136,모드하우스,서울특별시 용산구 회나무로39가길 18 (이태원동) 1층,Camping,113000,1,N/A,N/A
Accommodation,2570601,모래불 펜션(모래불 스테이),강원특별자치도 정선군 여량면 송천길 2-51 null,Guesthouse,231000,32,N/A,N/A
Accommodation,3533168,모모제인,경상북도 경주시 동성로 129-7 (황오동) null,Camping,115000,35,N/A,N/A
Accommodation,620219,모아모텔,강원특별자치도 속초시 영금정로5길 1 null,B02010900,242000,32,N/A,N/A
Accommodation,137498,모악산유스호스텔,전북특별자치도 김제시 금산면 모악로 460-20 null,B02010600,86000,37,N/A,N/A
Accommodation,2599272,모지고택,경상북도 안동시 풍천면 하회남촌길 33 null,B02011600,182000,35,N/A,N/A
Accommodation,1639130,모카펜션,전북특별자치도 부안군 변산면 격포반월길 27-21 null,Guesthouse,118000,37,N/A,N/A
Accommodation,3537735,모텔 드라마,강원특별자치도 강릉시 옥천로 72-9 (교동) null,B02010900,135000,32,N/A,N/A
Accommodation,1882243,모텔 마리나,인천광역시 옹진군 영흥면 선재로 311 null,B02010900,132000,2,N/A,N/A
Accommodation,725338,모텔 마이다스,전라남도 여수시 봉산남7길 17-8 null,B02010900,190000,38,N/A,N/A
Accommodation,3540945,모텔 산토리니,강원특별자치도 강릉시 창해로 473 (강문동) null,B02010900,216000,32,N/A,N/A
Accommodation,1367683,모텔 엘도라도,경상남도 하동군 금남면 경충로 178-18 null,B02010900,78000,36,N/A,N/A
Accommodation,725431,모텔 투헤븐,전라남도 여수시 시청동3길 35-16 null,B02010900,98000,38,N/A,N/A
Accommodation,3535334,모텔 휴,강원특별자치도 강릉시 경강로2302번길 7 (포남동) null,B02010900,227000,32,N/A,N/A
Accommodation,1770188,모텔나무,경기도 수원시 장안구 창훈로80번길 18 (연무동) null,B02010900,74000,31,N/A,N/A
Accommodation,137159,모텔라마다,충청남도 천안시 동남구 목천읍 동평3길 71 null,B02010900,213000,34,N/A,N/A
Accommodation,3535210,모텔몽,강원특별자치도 강릉시 교동광장로 116 (교동) null,B02010900,158000,32,N/A,N/A
Accommodation,1498031,모텔신라,경상남도 통영시 동충4길 51 null,B02010900,220000,36,N/A,N/A
Accommodation,1366164,모텔탑,전라남도 순천시 별량면 금치길 111 null,B02010900,188000,38,N/A,N/A
Accommodation,1209406,모텔티,전라남도 여수시 교동남1길 6-12 null,B02010900,99000,38,N/A,N/A
Accommodation,3532568,모텔포시즌,강원특별자치도 강릉시 옥천로62번길 9 (옥천동) null,B02010900,219000,32,N/A,N/A
Accommodation,139223,모텔힐,강원특별자치도 강릉시 사천면 방동길 43-12 null,B02010900,138000,32,N/A,N/A
Accommodation,2362535,모항 해나루 가족호텔,전북특별자치도 부안군 변산면 모항해변길 73 null,Motel,58000,37,N/A,N/A
Accommodation,3341609,목시 서울 명동,서울특별시 중구 명동8나길 38 (충무로1가) null,Hotel,121000,1,N/A,N/A
Accommodation,2574307,목양산방,전라남도 순천시 대대1길 24 (대대동),B02011600,238000,38,N/A,N/A
Accommodation,2604806,목임당,전라남도 보성군 문덕면 가내길 18-33 null,B02011600,170000,38,N/A,N/A
Accommodation,2706498,목임당,전라남도 보성군 문덕면 가내길 18-33 null,B02011600,62000,38,N/A,N/A
Accommodation,2598297,목재고택,경상북도 안동시 도산면 백운로 533-20 null,B02011600,87000,35,N/A,N/A
Accommodation,2019424,목포 마리나베이호텔,전라남도 목포시 해안로249번길 1 null,Hotel,77000,38,N/A,N/A
Accommodation,2572003,목포 올레,전라남도 목포시 열린길 18 (죽교동),Camping,188000,38,N/A,N/A
Accommodation,2583141,목포가족관광호텔,전라남도 목포시 호남로64번길 28 (대안동),B02010900,53000,38,N/A,N/A
Accommodation,2581907,목포무인호텔,전라남도 목포시 비파로108번길 14 2~3층 (상동),B02010900,181000,38,N/A,N/A
Accommodation,2593643,목향재,세종특별자치시 만남로6길 33 null,B02011600,141000,8,N/A,N/A
Accommodation,2913607,몬띠마르펜션,강원특별자치도 양양군 강현면 진미로 510-36 null,Guesthouse,174000,32,N/A,N/A
Accommodation,3579376,몬스마리,경기도 양평군 서종면 낙촌길 5 null,Guesthouse,191000,31,N/A,N/A
Accommodation,908266,몰디브,충청남도 태안군 안면읍 풍어제길 44-12 null,Guesthouse,213000,34,N/A,N/A
Accommodation,2576795,몽돌하우스펜션,경상남도 통영시 용남면 연기길 13 null,Guesthouse,135000,36,N/A,N/A
Accommodation,3534790,몽블랑모텔,강원특별자치도 강릉시 교동광장로100번길 8-5 (교동) null,B02010900,240000,32,N/A,N/A
Accommodation,1269381,몽산펜션,충청남도 태안군 남면 몽산포길 112-38 null,Guesthouse,93000,34,N/A,N/A
Accommodation,976648,몽산포비치펜션,충청남도 태안군 남면 달산포로 167-32 null,Guesthouse,72000,34,N/A,N/A
Accommodation,2434843,몽산포정다운,충청남도 태안군 남면 몽대로 489 null,B02010900,235000,34,N/A,N/A
Accommodation,138325,몽산포펜션,충청남도 태안군 남면 달산포로 201-10 null,Guesthouse,211000,34,N/A,N/A
Accommodation,143002,무등파크호텔,광주광역시 동구 지호로164번길 14-10 (지산동),Hotel,87000,5,N/A,N/A
Accommodation,2621399,무아게스트하우스,전북특별자치도 남원시 요천로 1501-10 (쌍교동),Camping,174000,37,N/A,N/A
Accommodation,3102032,무아기와,서울특별시 동대문구 서울시립대로4길 27-27 (전농동) null,B02011600,157000,,N/A,N/A
Accommodation,3012037,무아레 도그라운드,경기도 가평군 청평면 북한강로1636번길 25 null,Guesthouse,237000,31,N/A,N/A
Accommodation,3083090,무아레 리조트,경기도 가평군 청평면 북한강로1636번길 34 null,Guesthouse,57000,31,N/A,N/A
Accommodation,138864,무안비치호텔,전라남도 무안군 톱머리길 36 null,B02010900,128000,38,N/A,N/A
Accommodation,139650,무안톱관광펜션,전라남도 무안군 망운면 톱머리길 118 null,Guesthouse,215000,38,N/A,N/A
Accommodation,3101966,무와섬,전북특별자치도 전주시 완산구 향교길 23-7 (교동) null,Hanok,84000,,N/A,N/A
Accommodation,3438215,무월관,서울특별시 종로구 윤보선길 19-16 (안국동) null,B02011600,238000,,N/A,N/A
Accommodation,2624186,무주 다다펜션,전북특별자치도 무주군 설천면 외배방길 22 무주다다펜션,Guesthouse,81000,37,N/A,N/A
Accommodation,589340,무주덕유산리조트 국민호텔,전북특별자치도 무주군 설천면 만선로 185 null,B02010600,59000,37,N/A,N/A
Accommodation,142988,무주덕유산리조트 호텔티롤,전북특별자치도 무주군 설천면 만선로 185 null,Hotel,241000,37,N/A,N/A
Accommodation,2528584,무주리조텔,전북특별자치도 무주군 설천면 구천동로 878 null,Guesthouse,88000,37,N/A,N/A
Accommodation,1836508,무주스키텔,전북특별자치도 무주군 설천면 만선로 36-19 null,B02010900,116000,37,N/A,N/A
Accommodation,3049312,무주아일랜드,전북특별자치도 무주군 설천면 외배방길 16 null,Guesthouse,221000,37,N/A,N/A
Accommodation,2996545,무주오리펜션,전북특별자치도 무주군 구천동로 1051 null,B02010900,123000,37,N/A,N/A
Accommodation,3044583,무주펜션 꿈꾸는나무별,전북특별자치도 무주군 설천면 구천동1로 135-21 null,Guesthouse,120000,37,N/A,N/A
Accommodation,3049863,무주펜션 산새소리,전북특별자치도 무주군 설천면 구천동1로 135-13 null,Guesthouse,135000,,N/A,N/A
Accommodation,2570688,무주해바라기펜션,전북특별자치도 무주군 설천면 구천동1로 129-15 null,Guesthouse,71000,37,N/A,N/A
Accommodation,2697690,무진,전라남도 순천시 순천만길 560 (대대동),Camping,208000,38,N/A,N/A
Accommodation,979885,무창포 비체팰리스,충청남도 보령시 웅천읍 열린바다1길 78 null,Motel,65000,34,N/A,N/A
Accommodation,2603550,무척산관광예술원,경상남도 김해시 생림면 안양로358번길 38 null,B02011600,59000,36,N/A,N/A
Accommodation,2696647,묵계종택,경상북도 안동시 길안면 충효로 1736-5 null,B02011600,204000,35,N/A,N/A
Accommodation,143126,문경관광호텔,경상북도 문경시 문경읍 새재2길 32-11 null,Hotel,114000,35,N/A,N/A
Accommodation,2594157,문리버펜션,전북특별자치도 무주군 무풍면 구천동로 289-4 null,Guesthouse,89000,37,N/A,N/A
Accommodation,2603889,문행당,경상북도 봉화군 봉화읍 충재길 87-65 문행당,B02011600,112000,35,N/A,N/A
Accommodation,3101972,문화객가 사랑채,경상남도 밀양시 밀양향교2길 4-7 (교동) null,B02011600,168000,36,N/A,N/A
Accommodation,1871362,문화공간 양사재,전북특별자치도 전주시 완산구 오목대길 40 양사재 null,B02011600,172000,37,N/A,N/A
Accommodation,2603674,문화공간 진,경상북도 경주시 동성로 83 (노서동),Hotel,90000,35,N/A,N/A
Accommodation,2991120,물결그림,제주특별자치도 제주시 함덕5길 8-7 null,Guesthouse,166000,39,N/A,N/A
Accommodation,2950347,물고기미포펜션[한국관광 품질인증/Korea Quality],부산광역시 해운대구 달맞이길62번길 46 null,Guesthouse,176000,6,N/A,N/A
Accommodation,3438684,물길스테이,경상북도 안동시 임하면 금소2길 13 null,B02011600,146000,,N/A,N/A
Accommodation,2576847,물빛소리펜션,경상남도 통영시 도산면 도산일주로 1294-30 null,Guesthouse,132000,36,N/A,N/A
Accommodation,900492,물소리바람소리펜션,강원특별자치도 정선군 북평면 오대천로 412 null,Guesthouse,182000,32,N/A,N/A
Accommodation,700278,물소리새소리,경기도 양평군 서종면 무드리2길 57-1 null,Guesthouse,76000,31,N/A,N/A
Accommodation,700255,물소리펜션,경기도 양평군 옥천면 용천로 1038 null,Guesthouse,102000,31,N/A,N/A
Accommodation,398154,물안개피는 들꽃나루펜션,강원특별자치도 홍천군 서면 개야로 579-49 null,Guesthouse,215000,32,N/A,N/A
Accommodation,1261703,물안골스머프펜션,강원특별자치도 화천군 사내면 물안골길 12-64 null,Guesthouse,187000,32,N/A,N/A
Accommodation,3532768,미가쉴가족펜션,경기도 가평군 가평읍 북한강변로 1007-50 null,Guesthouse,244000,31,N/A,N/A
Accommodation,2699602,미고펜션,경기도 화성시 서신면 해안길178번길 48-9 null,Guesthouse,55000,31,N/A,N/A
Accommodation,2608499,미담 한옥 게스트 하우스,서울특별시 종로구 북촌로6길 25-6 (계동),B02011600,76000,1,N/A,N/A
Accommodation,3532216,미도펜션,강원특별자치도 강릉시 공항길 139 (남항진동) 2층,Guesthouse,71000,32,N/A,N/A
Accommodation,3044584,미드나잇 인 경주,경상북도 경주시 중앙로29번길 6 (노동동) 미드나잇 인 경주,Camping,158000,,N/A,N/A
Accommodation,138868,미라벨모텔,부산광역시 동구 중앙대로179번길 6 null,B02010900,158000,6,N/A,N/A
Accommodation,137328,미라지모텔,강원특별자치도 속초시 동해대로 4164 (조양동),B02010900,130000,32,N/A,N/A
Accommodation,2576889,미라지펜션,경상남도 통영시 산양읍 삼칭이해안길 202 null,Guesthouse,110000,36,N/A,N/A
Accommodation,2669165,미로 게스트하우스,서울특별시 마포구 동교로38길 27 (연남동) 2층,Camping,243000,1,N/A,N/A
